Resistance Fitness Multiplier,Introduction Frequency,Generations to 99% drive-carrying individuals
0.21,1.0,14.9
0.22,0.3,1000
0.22,0.31,1000
0.22,0.32,1000
0.22,0.33,1000
0.22,0.34,1000
0.22,0.35,1000
0.22,0.36,1000
0.22,0.37,1000
0.22,0.38,1000
0.22,0.39,1000
0.22,0.4,1000
0.22,0.41,1000
0.22,0.42,1000
0.22,0.43,1000
0.22,0.44,1000
0.22,0.45,1000
0.22,0.46,1000
0.22,0.47,1000
0.22,0.48,1000
0.22,0.49,1000
0.22,0.5,1000
0.22,0.51,1000
0.22,0.52,1000
0.22,0.53,1000
0.22,0.54,1000
0.22,0.55,47.0
0.22,0.56,47.333
0.22,0.57,39.3
0.22,0.58,37.1
0.22,0.59,36.2
0.22,0.6,33.5
0.22,0.61,33.3
0.22,0.62,32.1
0.22,0.63,31.3
0.22,0.64,30.5
0.22,0.65,29.0
0.22,0.66,29.0
0.22,0.67,28.1
0.22,0.68,27.8
0.22,0.69,27.5
0.22,0.7,26.7
0.22,0.71,25.5
0.22,0.72,25.1
0.22,0.73,25.1
0.22,0.74,25.0
0.22,0.75,24.5
0.22,0.76,23.8
0.22,0.77,23.6
0.22,0.78,23.5
0.22,0.79,22.7
0.22,0.8,22.7
0.22,0.81,22.2
0.22,0.82,21.5
0.22,0.83,21.5
0.22,0.84,21.3
0.22,0.85,20.3
0.22,0.86,19.9
0.22,0.87,20.4
0.22,0.88,19.7
0.22,0.89,19.6
0.22,0.9,19.2
0.22,0.91,18.5
0.22,0.92,18.3
0.22,0.93,18.0
0.22,0.94,18.1
0.22,0.95,17.7
0.22,0.96,17.6
0.22,0.97,18.0
0.22,0.98,17.1
0.22,0.99,16.3
0.22,1.0,16.1
0.23,0.3,1000
0.23,0.31,1000
0.23,0.32,1000
0.23,0.33,1000
0.23,0.34,1000
0.23,0.35,1000
0.23,0.36,1000
0.23,0.37,1000
0.23,0.38,1000
0.23,0.39,1000
0.23,0.4,1000
0.23,0.41,1000
0.23,0.42,1000
0.23,0.43,1000
0.23,0.44,1000
0.23,0.45,1000
0.23,0.46,1000
0.23,0.47,1000
0.23,0.48,1000
0.23,0.49,1000
0.23,0.5,1000
0.23,0.51,1000
0.23,0.52,1000
0.23,0.53,1000
0.23,0.54,54.75
0.23,0.55,49.2
0.23,0.56,43.6
0.23,0.57,40.1
0.23,0.58,38.7
0.23,0.59,37.3
0.23,0.6,35.7
0.23,0.61,35.3
0.23,0.62,33.8
0.23,0.63,32.8
0.23,0.64,31.5
0.23,0.65,31.4
0.23,0.66,29.7
0.23,0.67,30.2
0.23,0.68,29.2
0.23,0.69,28.5
0.23,0.7,28.5
0.23,0.71,27.8
0.23,0.72,27.7
0.23,0.73,27.5
0.23,0.74,26.7
0.23,0.75,26.1
0.23,0.76,25.6
0.23,0.77,25.7
0.23,0.78,25.0
0.23,0.79,25.0
0.23,0.8,24.4
0.23,0.81,24.1
0.23,0.82,24.2
0.23,0.83,23.6
0.23,0.84,22.5
0.23,0.85,22.8
0.23,0.86,23.3
0.23,0.87,20.8
0.23,0.88,22.3
0.23,0.89,20.9
0.23,0.9,21.5
0.23,0.91,20.7
0.23,0.92,20.2
0.23,0.93,19.9
0.23,0.94,19.5
0.23,0.95,19.5
0.23,0.96,19.1
0.23,0.97,19.1
0.23,0.98,18.6
0.23,0.99,18.4
0.23,1.0,17.9
0.24,0.3,1000
0.24,0.31,1000
0.24,0.32,1000
0.24,0.33,1000
0.24,0.34,1000
0.24,0.35,1000
0.24,0.36,1000
0.24,0.37,1000
0.24,0.38,1000
0.24,0.39,1000
0.24,0.4,1000
0.24,0.41,1000
0.24,0.42,1000
0.24,0.43,1000
0.24,0.44,1000
0.24,0.45,1000
0.24,0.46,1000
0.24,0.47,1000
0.24,0.48,1000
0.24,0.49,1000
0.24,0.5,1000
0.24,0.51,1000
0.24,0.52,1000
0.24,0.53,68.5
0.24,0.54,52.875
0.24,0.55,47.8
0.24,0.56,43.4
0.24,0.57,41.3
0.24,0.58,39.9
0.24,0.59,38.6
0.24,0.6,37.2
0.24,0.61,37.7
0.24,0.62,35.5
0.24,0.63,34.9
0.24,0.64,33.8
0.24,0.65,33.4
0.24,0.66,32.9
0.24,0.67,33.2
0.24,0.68,32.3
0.24,0.69,31.5
0.24,0.7,31.1
0.24,0.71,30.7
0.24,0.72,29.1
0.24,0.73,29.7
0.24,0.74,28.8
0.24,0.75,28.5
0.24,0.76,28.4
0.24,0.77,28.1
0.24,0.78,27.2
0.24,0.79,26.6
0.24,0.8,26.2
0.24,0.81,26.5
0.24,0.82,26.3
0.24,0.83,24.7
0.24,0.84,24.7
0.24,0.85,24.6
0.24,0.86,25.0
0.24,0.87,23.8
0.24,0.88,24.1
0.24,0.89,23.4
0.24,0.9,22.7
0.24,0.91,22.9
0.24,0.92,22.0
0.24,0.93,22.5
0.24,0.94,21.5
0.24,0.95,20.8
0.24,0.96,21.5
0.24,0.97,21.0
0.24,0.98,20.2
0.24,0.99,20.2
0.24,1.0,19.9
0.25,0.3,1000
0.25,0.31,1000
0.25,0.32,1000
0.25,0.33,1000
0.25,0.34,1000
0.25,0.35,1000
0.25,0.36,1000
0.25,0.37,1000
0.25,0.38,1000
0.25,0.39,1000
0.25,0.4,1000
0.25,0.41,1000
0.25,0.42,1000
0.25,0.43,1000
0.25,0.44,1000
0.25,0.45,1000
0.25,0.46,1000
0.25,0.47,1000
0.25,0.48,1000
0.25,0.49,1000
0.25,0.5,1000
0.25,0.51,70.0
0.25,0.52,64.5
0.25,0.53,57.0
0.25,0.54,50.3
0.25,0.55,48.4
0.25,0.56,45.1
0.25,0.57,43.8
0.25,0.58,43.6
0.25,0.59,42.0
0.25,0.6,39.7
0.25,0.61,39.2
0.25,0.62,39.0
0.25,0.63,38.4
0.25,0.64,37.0
0.25,0.65,36.3
0.25,0.66,36.3
0.25,0.67,34.5
0.25,0.68,35.1
0.25,0.69,34.1
0.25,0.7,33.1
0.25,0.71,32.3
0.25,0.72,33.4
0.25,0.73,31.7
0.25,0.74,31.1
0.25,0.75,31.7
0.25,0.76,31.1
0.25,0.77,29.9
0.25,0.78,29.1
0.25,0.79,29.8
0.25,0.8,29.4
0.25,0.81,28.7
0.25,0.82,28.2
0.25,0.83,27.8
0.25,0.84,28.3
0.25,0.85,27.5
0.25,0.86,26.7
0.25,0.87,26.6
0.25,0.88,26.2
0.25,0.89,25.6
0.25,0.9,24.7
0.25,0.91,25.7
0.25,0.92,25.3
0.25,0.93,24.4
0.25,0.94,24.5
0.25,0.95,24.2
0.25,0.96,23.6
0.25,0.97,22.7
0.25,0.98,22.6
0.25,0.99,21.9
0.25,1.0,22.3
0.26,0.3,1000
0.26,0.31,1000
0.26,0.32,1000
0.26,0.33,1000
0.26,0.34,1000
0.26,0.35,1000
0.26,0.36,1000
0.26,0.37,1000
0.26,0.38,1000
0.26,0.39,1000
0.26,0.4,1000
0.26,0.41,1000
0.26,0.42,1000
0.26,0.43,1000
0.26,0.44,1000
0.26,0.45,1000
0.26,0.46,1000
0.26,0.47,1000
0.26,0.48,1000
0.26,0.49,1000
0.26,0.5,1000
0.26,0.51,1000
0.26,0.52,66.286
0.26,0.53,55.9
0.26,0.54,51.0
0.26,0.55,50.0
0.26,0.56,47.1
0.26,0.57,48.0
0.26,0.58,45.2
0.26,0.59,44.5
0.26,0.6,44.5
0.26,0.61,43.2
0.26,0.62,41.4
0.26,0.63,41.8
0.26,0.64,39.8
0.26,0.65,38.6
0.26,0.66,39.2
0.26,0.67,38.1
0.26,0.68,37.5
0.26,0.69,36.4
0.26,0.7,36.2
0.26,0.71,35.7
0.26,0.72,36.4
0.26,0.73,35.6
0.26,0.74,35.3
0.26,0.75,34.5
0.26,0.76,33.0
0.26,0.77,32.8
0.26,0.78,33.0
0.26,0.79,32.6
0.26,0.8,32.5
0.26,0.81,32.5
0.26,0.82,31.5
0.26,0.83,30.9
0.26,0.84,30.8
0.26,0.85,29.7
0.26,0.86,29.9
0.26,0.87,29.0
0.26,0.88,27.8
0.26,0.89,28.3
0.26,0.9,29.0
0.26,0.91,28.1
0.26,0.92,27.0
0.26,0.93,27.2
0.26,0.94,26.1
0.26,0.95,26.7
0.26,0.96,26.4
0.26,0.97,25.5
0.26,0.98,26.6
0.26,0.99,25.4
0.26,1.0,24.4
0.27,0.3,1000
0.27,0.31,1000
0.27,0.32,1000
0.27,0.33,1000
0.27,0.34,1000
0.27,0.35,1000
0.27,0.36,1000
0.27,0.37,1000
0.27,0.38,1000
0.27,0.39,1000
0.27,0.4,1000
0.27,0.41,1000
0.27,0.42,1000
0.27,0.43,1000
0.27,0.44,1000
0.27,0.45,1000
0.27,0.46,1000
0.27,0.47,1000
0.27,0.48,1000
0.27,0.49,1000
0.27,0.5,1000
0.27,0.51,74.778
0.27,0.52,62.9
0.27,0.53,57.4
0.27,0.54,54.8
0.27,0.55,53.2
0.27,0.56,51.5
0.27,0.57,49.0
0.27,0.58,48.2
0.27,0.59,47.1
0.27,0.6,47.5
0.27,0.61,46.3
0.27,0.62,44.9
0.27,0.63,45.1
0.27,0.64,44.6
0.27,0.65,43.4
0.27,0.66,42.8
0.27,0.67,41.7
0.27,0.68,42.0
0.27,0.69,41.6
0.27,0.7,41.7
0.27,0.71,39.4
0.27,0.72,40.0
0.27,0.73,39.1
0.27,0.74,38.2
0.27,0.75,37.4
0.27,0.76,37.8
0.27,0.77,39.0
0.27,0.78,36.9
0.27,0.79,37.4
0.27,0.8,35.0
0.27,0.81,36.0
0.27,0.82,36.8
0.27,0.83,34.7
0.27,0.84,35.6
0.27,0.85,34.9
0.27,0.86,34.2
0.27,0.87,33.1
0.27,0.88,32.4
0.27,0.89,32.2
0.27,0.9,31.6
0.27,0.91,30.6
0.27,0.92,32.1
0.27,0.93,30.9
0.27,0.94,30.6
0.27,0.95,31.2
0.27,0.96,29.3
0.27,0.97,29.8
0.27,0.98,29.1
0.27,0.99,29.4
0.27,1.0,27.9
0.28,0.3,1000
0.28,0.31,1000
0.28,0.32,1000
0.28,0.33,1000
0.28,0.34,1000
0.28,0.35,1000
0.28,0.36,1000
0.28,0.37,1000
0.28,0.38,1000
0.28,0.39,1000
0.28,0.4,1000
0.28,0.41,1000
0.28,0.42,1000
0.28,0.43,1000
0.28,0.44,1000
0.28,0.45,1000
0.28,0.46,1000
0.28,0.47,1000
0.28,0.48,1000
0.28,0.49,96.0
0.28,0.5,82.714
0.28,0.51,69.7
0.28,0.52,64.4
0.28,0.53,61.8
0.28,0.54,60.1
0.28,0.55,56.9
0.28,0.56,57.3
0.28,0.57,54.1
0.28,0.58,55.7
0.28,0.59,54.1
0.28,0.6,53.0
0.28,0.61,52.4
0.28,0.62,51.0
0.28,0.63,49.8
0.28,0.64,48.6
0.28,0.65,48.4
0.28,0.66,47.9
0.28,0.67,47.9
0.28,0.68,47.2
0.28,0.69,47.3
0.28,0.7,45.0
0.28,0.71,46.3
0.28,0.72,44.7
0.28,0.73,44.8
0.28,0.74,43.4
0.28,0.75,42.5
0.28,0.76,44.0
0.28,0.77,42.8
0.28,0.78,43.2
0.28,0.79,40.8
0.28,0.8,41.8
0.28,0.81,41.2
0.28,0.82,40.7
0.28,0.83,40.1
0.28,0.84,38.6
0.28,0.85,41.0
0.28,0.86,38.1
0.28,0.87,38.0
0.28,0.88,36.7
0.28,0.89,39.0
0.28,0.9,36.9
0.28,0.91,36.4
0.28,0.92,35.6
0.28,0.93,36.3
0.28,0.94,33.3
0.28,0.95,35.9
0.28,0.96,33.8
0.28,0.97,33.6
0.28,0.98,34.3
0.28,0.99,32.9
0.28,1.0,34.8
0.29,0.3,1000
0.29,0.31,1000
0.29,0.32,1000
0.29,0.33,1000
0.29,0.34,1000
0.29,0.35,1000
0.29,0.36,1000
0.29,0.37,1000
0.29,0.38,1000
0.29,0.39,1000
0.29,0.4,1000
0.29,0.41,1000
0.29,0.42,1000
0.29,0.43,1000
0.29,0.44,1000
0.29,0.45,1000
0.29,0.46,1000
0.29,0.47,1000
0.29,0.48,1000
0.29,0.49,96.0
0.29,0.5,79.9
0.29,0.51,78.0
0.29,0.52,72.6
0.29,0.53,71.6
0.29,0.54,68.5
0.29,0.55,66.2
0.29,0.56,63.6
0.29,0.57,64.0
0.29,0.58,63.0
0.29,0.59,60.2
0.29,0.6,61.4
0.29,0.61,57.0
0.29,0.62,58.8
0.29,0.63,57.4
0.29,0.64,58.2
0.29,0.65,58.3
0.29,0.66,54.5
0.29,0.67,57.9
0.29,0.68,55.3
0.29,0.69,58.1
0.29,0.7,56.0
0.29,0.71,50.7
0.29,0.72,50.0
0.29,0.73,53.1
0.29,0.74,52.3
0.29,0.75,51.8
0.29,0.76,50.4
0.29,0.77,49.0
0.29,0.78,49.9
0.29,0.79,49.5
0.29,0.8,48.0
0.29,0.81,46.6
0.29,0.82,48.3
0.29,0.83,47.3
0.29,0.84,48.7
0.29,0.85,47.2
0.29,0.86,46.9
0.29,0.87,45.1
0.29,0.88,43.8
0.29,0.89,43.8
0.29,0.9,44.3
0.29,0.91,43.4
0.29,0.92,42.1
0.29,0.93,43.6
0.29,0.94,42.6
0.29,0.95,41.4
0.29,0.96,43.0
0.29,0.97,42.6
0.29,0.98,40.7
0.29,0.99,41.4
0.29,1.0,40.9
0.3,0.3,1000
0.3,0.31,1000
0.3,0.32,1000
0.3,0.33,1000
0.3,0.34,1000
0.3,0.35,1000
0.3,0.36,1000
0.3,0.37,1000
0.3,0.38,1000
0.3,0.39,1000
0.3,0.4,1000
0.3,0.41,1000
0.3,0.42,1000
0.3,0.43,1000
0.3,0.44,1000
0.3,0.45,1000
0.3,0.46,1000
0.3,0.47,1000
0.3,0.48,90.5
0.3,0.49,93.25
0.3,0.5,86.8
0.3,0.51,85.4
0.3,0.52,83.7
0.3,0.53,79.4
0.3,0.54,76.2
0.3,0.55,74.222
0.3,0.56,74.2
0.3,0.57,73.9
0.3,0.58,73.111
0.3,0.59,74.9
0.3,0.6,75.7
0.3,0.61,71.2
0.3,0.62,69.2
0.3,0.63,68.7
0.3,0.64,70.1
0.3,0.65,70.5
0.3,0.66,68.5
0.3,0.67,64.4
0.3,0.68,66.0
0.3,0.69,69.6
0.3,0.7,66.1
0.3,0.71,67.2
0.3,0.72,66.3
0.3,0.73,62.4
0.3,0.74,61.3
0.3,0.75,59.2
0.3,0.76,65.6
0.3,0.77,63.8
0.3,0.78,59.8
0.3,0.79,62.8
0.3,0.8,61.9
0.3,0.81,60.9
0.3,0.82,60.9
0.3,0.83,55.9
0.3,0.84,63.1
0.3,0.85,58.2
0.3,0.86,58.8
0.3,0.87,57.6
0.3,0.88,54.9
0.3,0.89,57.2
0.3,0.9,56.2
0.3,0.91,53.9
0.3,0.92,55.9
0.3,0.93,52.0
0.3,0.94,54.1
0.3,0.95,56.9
0.3,0.96,58.0
0.3,0.97,54.3
0.3,0.98,53.8
0.3,0.99,52.8
0.3,1.0,53.5
0.31,0.3,1000
0.31,0.31,1000
0.31,0.32,1000
0.31,0.33,1000
0.31,0.34,1000
0.31,0.35,1000
0.31,0.36,1000
0.31,0.37,1000
0.31,0.38,1000
0.31,0.39,1000
0.31,0.4,1000
0.31,0.41,1000
0.31,0.42,1000
0.31,0.43,1000
0.31,0.44,1000
0.31,0.45,1000
0.31,0.46,1000
0.31,0.47,500
0.31,0.48,500
0.31,0.49,100.0
0.31,0.5,95.25
0.31,0.51,94.5
0.31,0.52,99.0
0.31,0.53,94.5
0.31,0.54,92.2
0.31,0.55,93.25
0.31,0.56,89.833
0.31,0.57,85.5
0.31,0.58,89.0
0.31,0.59,94.2
0.31,0.6,89.25
0.31,0.61,88.667
0.31,0.62,85.0
0.31,0.63,85.75
0.31,0.64,90.857
0.31,0.65,86.75
0.31,0.66,78.714
0.31,0.67,88.111
0.31,0.68,91.0
0.31,0.69,89.167
0.31,0.7,78.375
0.31,0.71,82.714
0.31,0.72,83.0
0.31,0.73,86.0
0.31,0.74,85.0
0.31,0.75,81.667
0.31,0.76,80.556
0.31,0.77,80.9
0.31,0.78,83.444
0.31,0.79,77.75
0.31,0.8,81.0
0.31,0.81,84.889
0.31,0.82,83.3
0.31,0.83,76.9
0.31,0.84,79.2
0.31,0.85,83.3
0.31,0.86,83.286
0.31,0.87,72.889
0.31,0.88,73.667
0.31,0.89,77.778
0.31,0.9,78.8
0.31,0.91,67.667
0.31,0.92,80.0
0.31,0.93,76.111
0.31,0.94,69.333
0.31,0.95,72.667
0.31,0.96,73.667
0.31,0.97,71.4
0.31,0.98,65.1
0.31,0.99,74.3
0.31,1.0,72.889
0.32,0.3,1000
0.32,0.31,1000
0.32,0.32,1000
0.32,0.33,1000
0.32,0.34,1000
0.32,0.35,1000
0.32,0.36,1000
0.32,0.37,1000
0.32,0.38,1000
0.32,0.39,1000
0.32,0.4,1000
0.32,0.41,1000
0.32,0.42,1000
0.32,0.43,1000
0.32,0.44,1000
0.32,0.45,1000
0.32,0.46,500
0.32,0.47,500
0.32,0.48,500
0.32,0.49,500
0.32,0.5,500
0.32,0.51,500
0.32,0.52,500
0.32,0.53,500
0.32,0.54,500
0.32,0.55,500
0.32,0.56,500
0.32,0.57,500
0.32,0.58,500
0.32,0.59,500
0.32,0.6,500
0.32,0.61,500
0.32,0.62,97.0
0.32,0.63,500
0.32,0.64,500
0.32,0.65,500
0.32,0.66,500
0.32,0.67,500
0.32,0.68,500
0.32,0.69,500
0.32,0.7,78.5
0.32,0.71,91.0
0.32,0.72,500
0.32,0.73,92.0
0.32,0.74,99.5
0.32,0.75,89.0
0.32,0.76,96.0
0.32,0.77,89.0
0.32,0.78,83.0
0.32,0.79,100.0
0.32,0.8,91.0
0.32,0.81,82.0
0.32,0.82,500
0.32,0.83,80.0
0.32,0.84,500
0.32,0.85,95.0
0.32,0.86,500
0.32,0.87,94.0
0.32,0.88,500
0.32,0.89,100.0
0.32,0.9,500
0.32,0.91,500
0.32,0.92,94.0
0.32,0.93,95.0
0.32,0.94,98.5
0.32,0.95,82.0
0.32,0.96,500
0.32,0.97,80.0
0.32,0.98,90.0
0.32,0.99,96.0
0.32,1.0,62.0
0.33,0.3,1000
0.33,0.31,1000
0.33,0.32,1000
0.33,0.33,1000
0.33,0.34,1000
0.33,0.35,1000
0.33,0.36,1000
0.33,0.37,1000
0.33,0.38,1000
0.33,0.39,1000
0.33,0.4,1000
0.33,0.41,1000
0.33,0.42,1000
0.33,0.43,1000
0.33,0.44,1000
0.33,0.45,1000
0.33,0.46,500
0.33,0.47,500
0.33,0.48,500
0.33,0.49,500
0.33,0.5,500
0.33,0.51,500
0.33,0.52,500
0.33,0.53,500
0.33,0.54,500
0.33,0.55,500
0.33,0.56,500
0.33,0.57,500
0.33,0.58,500
0.33,0.59,500
0.33,0.6,500
0.33,0.61,500
0.33,0.62,500
0.33,0.63,500
0.33,0.64,500
0.33,0.65,500
0.33,0.66,500
0.33,0.67,500
0.33,0.68,500
0.33,0.69,500
0.33,0.7,500
0.33,0.71,500
0.33,0.72,500
0.33,0.73,500
0.33,0.74,500
0.33,0.75,500
0.33,0.76,500
0.33,0.77,500
0.33,0.78,500
0.33,0.79,500
0.33,0.8,500
0.33,0.81,500
0.33,0.82,500
0.33,0.83,500
0.33,0.84,500
0.33,0.85,500
0.33,0.86,500
0.33,0.87,500
0.33,0.88,500
0.33,0.89,500
0.33,0.9,500
0.33,0.91,500
0.33,0.92,500
0.33,0.93,500
0.33,0.94,500
0.33,0.95,500
0.33,0.96,500
0.33,0.97,500
0.33,0.98,500
0.33,0.99,500
0.33,1.0,500
0.34,0.3,1000
0.34,0.31,1000
0.34,0.32,1000
0.34,0.33,1000
0.34,0.34,1000
0.34,0.35,1000
0.34,0.36,1000
0.34,0.37,1000
0.34,0.38,1000
0.34,0.39,1000
0.34,0.4,1000
0.34,0.41,1000
0.34,0.42,1000
0.34,0.43,1000
0.34,0.44,1000
0.34,0.45,500
0.34,0.46,500
0.34,0.47,500
0.34,0.48,500
0.34,0.49,500
0.34,0.5,500
0.34,0.51,500
0.34,0.52,500
0.34,0.53,500
0.34,0.54,500
0.34,0.55,500
0.34,0.56,500
0.34,0.57,500
0.34,0.58,500
0.34,0.59,500
0.34,0.6,500
0.34,0.61,500
0.34,0.62,500
0.34,0.63,500
0.34,0.64,500
0.34,0.65,500
0.34,0.66,500
0.34,0.67,500
0.34,0.68,500
0.34,0.69,500
0.34,0.7,500
0.34,0.71,500
0.34,0.72,500
0.34,0.73,500
0.34,0.74,500
0.34,0.75,500
0.34,0.76,500
0.34,0.77,500
0.34,0.78,500
0.34,0.79,500
0.34,0.8,500
0.34,0.81,500
0.34,0.82,500
0.34,0.83,500
0.34,0.84,500
0.34,0.85,500
0.34,0.86,500
0.34,0.87,500
0.34,0.88,500
0.34,0.89,500
0.34,0.9,500
0.34,0.91,500
0.34,0.92,500
0.34,0.93,500
0.34,0.94,500
0.34,0.95,500
0.34,0.96,500
0.34,0.97,500
0.34,0.98,500
0.34,0.99,500
0.34,1.0,500
0.35,0.3,1000
0.35,0.31,1000
0.35,0.32,1000
0.35,0.33,1000
0.35,0.34,1000
0.35,0.35,1000
0.35,0.36,1000
0.35,0.37,1000
0.35,0.38,1000
0.35,0.39,1000
0.35,0.4,1000
0.35,0.41,1000
0.35,0.42,1000
0.35,0.43,1000
0.35,0.44,500
0.35,0.45,500
0.35,0.46,500
0.35,0.47,500
0.35,0.48,500
0.35,0.49,500
0.35,0.5,500
0.35,0.51,500
0.35,0.52,500
0.35,0.53,500
0.35,0.54,500
0.35,0.55,500
0.35,0.56,500
0.35,0.57,500
0.35,0.58,500
0.35,0.59,500
0.35,0.6,500
0.35,0.61,500
0.35,0.62,500
0.35,0.63,500
0.35,0.64,500
0.35,0.65,500
0.35,0.66,500
0.35,0.67,500
0.35,0.68,500
0.35,0.69,500
0.35,0.7,500
0.35,0.71,500
0.35,0.72,500
0.35,0.73,500
0.35,0.74,500
0.35,0.75,500
0.35,0.76,500
0.35,0.77,500
0.35,0.78,500
0.35,0.79,500
0.35,0.8,500
0.35,0.81,500
0.35,0.82,500
0.35,0.83,500
0.35,0.84,500
0.35,0.85,500
0.35,0.86,500
0.35,0.87,500
0.35,0.88,500
0.35,0.89,500
0.35,0.9,500
0.35,0.91,500
0.35,0.92,500
0.35,0.93,500
0.35,0.94,500
0.35,0.95,500
0.35,0.96,500
0.35,0.97,500
0.35,0.98,500
0.35,0.99,500
0.35,1.0,500
0.36,0.3,1000
0.36,0.31,1000
0.36,0.32,1000
0.36,0.33,1000
0.36,0.34,1000
0.36,0.35,1000
0.36,0.36,1000
0.36,0.37,1000
0.36,0.38,1000
0.36,0.39,1000
0.36,0.4,1000
0.36,0.41,1000
0.36,0.42,1000
0.36,0.43,500
0.36,0.44,500
0.36,0.45,500
0.36,0.46,500
0.36,0.47,500
0.36,0.48,500
0.36,0.49,500
0.36,0.5,500
0.36,0.51,500
0.36,0.52,500
0.36,0.53,500
0.36,0.54,500
0.36,0.55,500
0.36,0.56,500
0.36,0.57,500
0.36,0.58,500
0.36,0.59,500
0.36,0.6,500
0.36,0.61,500
0.36,0.62,500
0.36,0.63,500
0.36,0.64,500
0.36,0.65,500
0.36,0.66,500
0.36,0.67,500
0.36,0.68,500
0.36,0.69,500
0.36,0.7,500
0.36,0.71,500
0.36,0.72,500
0.36,0.73,500
0.36,0.74,500
0.36,0.75,500
0.36,0.76,500
0.36,0.77,500
0.36,0.78,500
0.36,0.79,500
0.36,0.8,500
0.36,0.81,500
0.36,0.82,500
0.36,0.83,500
0.36,0.84,500
0.36,0.85,500
0.36,0.86,500
0.36,0.87,500
0.36,0.88,500
0.36,0.89,500
0.36,0.9,500
0.36,0.91,500
0.36,0.92,500
0.36,0.93,500
0.36,0.94,500
0.36,0.95,500
0.36,0.96,500
0.36,0.97,500
0.36,0.98,500
0.36,0.99,500
0.36,1.0,500
0.37,0.3,1000
0.37,0.31,1000
0.37,0.32,1000
0.37,0.33,1000
0.37,0.34,1000
0.37,0.35,1000
0.37,0.36,1000
0.37,0.37,1000
0.37,0.38,1000
0.37,0.39,1000
0.37,0.4,1000
0.37,0.41,1000
0.37,0.42,1000
0.37,0.43,500
0.37,0.44,500
0.37,0.45,500
0.37,0.46,500
0.37,0.47,500
0.37,0.48,500
0.37,0.49,500
0.37,0.5,500
0.37,0.51,500
0.37,0.52,500
0.37,0.53,500
0.37,0.54,500
0.37,0.55,500
0.37,0.56,500
0.37,0.57,500
0.37,0.58,500
0.37,0.59,500
0.37,0.6,500
0.37,0.61,500
0.37,0.62,500
0.37,0.63,500
0.37,0.64,500
0.37,0.65,500
0.37,0.66,500
0.37,0.67,500
0.37,0.68,500
0.37,0.69,500
0.37,0.7,500
0.37,0.71,500
0.37,0.72,500
0.37,0.73,500
0.37,0.74,500
0.37,0.75,500
0.37,0.76,500
0.37,0.77,500
0.37,0.78,500
0.37,0.79,500
0.37,0.8,500
0.37,0.81,500
0.37,0.82,500
0.37,0.83,500
0.37,0.84,500
0.37,0.85,500
0.37,0.86,500
0.37,0.87,500
0.37,0.88,500
0.37,0.89,500
0.37,0.9,500
0.37,0.91,500
0.37,0.92,500
0.37,0.93,500
0.37,0.94,500
0.37,0.95,500
0.37,0.96,500
0.37,0.97,500
0.37,0.98,500
0.37,0.99,500
0.37,1.0,500
0.38,0.3,1000
0.38,0.31,1000
0.38,0.32,1000
0.38,0.33,1000
0.38,0.34,1000
0.38,0.35,1000
0.38,0.36,1000
0.38,0.37,1000
0.38,0.38,1000
0.38,0.39,1000
0.38,0.4,1000
0.38,0.41,1000
0.38,0.42,500
0.38,0.43,500
0.38,0.44,500
0.38,0.45,500
0.38,0.46,500
0.38,0.47,500
0.38,0.48,500
0.38,0.49,500
0.38,0.5,500
0.38,0.51,500
0.38,0.52,500
0.38,0.53,500
0.38,0.54,500
0.38,0.55,500
0.38,0.56,500
0.38,0.57,500
0.38,0.58,500
0.38,0.59,500
0.38,0.6,500
0.38,0.61,500
0.38,0.62,500
0.38,0.63,500
0.38,0.64,500
0.38,0.65,500
0.38,0.66,500
0.38,0.67,500
0.38,0.68,500
0.38,0.69,500
0.38,0.7,500
0.38,0.71,500
0.38,0.72,500
0.38,0.73,500
0.38,0.74,500
0.38,0.75,500
0.38,0.76,500
0.38,0.77,500
0.38,0.78,500
0.38,0.79,500
0.38,0.8,500
0.38,0.81,500
0.38,0.82,500
0.38,0.83,500
0.38,0.84,500
0.38,0.85,500
0.38,0.86,500
0.38,0.87,500
0.38,0.88,500
0.38,0.89,500
0.38,0.9,500
0.38,0.91,500
0.38,0.92,500
0.38,0.93,500
0.38,0.94,500
0.38,0.95,500
0.38,0.96,500
0.38,0.97,500
0.38,0.98,500
0.38,0.99,500
0.38,1.0,500
0.39,0.3,1000
0.39,0.31,1000
0.39,0.32,1000
0.39,0.33,1000
0.39,0.34,1000
0.39,0.35,1000
0.39,0.36,1000
0.39,0.37,1000
0.39,0.38,1000
0.39,0.39,1000
0.39,0.4,1000
0.39,0.41,500
0.39,0.42,500
0.39,0.43,500
0.39,0.44,500
0.39,0.45,500
0.39,0.46,500
0.39,0.47,500
0.39,0.48,500
0.39,0.49,500
0.39,0.5,500
0.39,0.51,500
0.39,0.52,500
0.39,0.53,500
0.39,0.54,500
0.39,0.55,500
0.39,0.56,500
0.39,0.57,500
0.39,0.58,500
0.39,0.59,500
0.39,0.6,500
0.39,0.61,500
0.39,0.62,500
0.39,0.63,500
0.39,0.64,500
0.39,0.65,500
0.39,0.66,500
0.39,0.67,500
0.39,0.68,500
0.39,0.69,500
0.39,0.7,500
0.39,0.71,500
0.39,0.72,500
0.39,0.73,500
0.39,0.74,500
0.39,0.75,500
0.39,0.76,500
0.39,0.77,500
0.39,0.78,500
0.39,0.79,500
0.39,0.8,500
