Resistance Fitness Multiplier,Introduction Frequency,Generations to 99% drive-carrying individuals
0.42,0.36,12.0
0.42,0.37,11.0
0.42,0.38,11.0
0.42,0.39,11.0
0.42,0.4,10.7
0.42,0.41,10.0
0.42,0.42,10.0
0.42,0.43,10.0
0.42,0.44,9.7
0.42,0.45,9.1
0.42,0.46,9.0
0.42,0.47,9.0
0.42,0.48,9.0
0.42,0.49,9.0
0.42,0.5,8.2
0.42,0.51,8.0
0.42,0.52,8.0
0.42,0.53,8.0
0.42,0.54,8.0
0.42,0.55,7.8
0.42,0.56,7.1
0.42,0.57,7.0
0.42,0.58,7.0
0.42,0.59,7.0
0.42,0.6,7.0
0.42,0.61,7.0
0.42,0.62,6.7
0.42,0.63,6.0
0.42,0.64,6.0
0.42,0.65,6.0
0.42,0.66,6.0
0.42,0.67,6.0
0.42,0.68,6.0
0.42,0.69,5.7
0.42,0.7,5.1
0.43,0.0,1000
0.43,0.01,1000
0.43,0.02,1000
0.43,0.03,1000
0.43,0.04,1000
0.43,0.05,1000
0.43,0.06,1000
0.43,0.07,1000
0.43,0.08,1000
0.43,0.09,1000
0.43,0.1,1000
0.43,0.11,1000
0.43,0.12,1000
0.43,0.13,1000
0.43,0.14,1000
0.43,0.15,1000
0.43,0.16,1000
0.43,0.17,1000
0.43,0.18,1000
0.43,0.19,1000
0.43,0.2,1000
0.43,0.21,1000
0.43,0.22,1000
0.43,0.23,32.2
0.43,0.24,22.5
0.43,0.25,19.8
0.43,0.26,18.1
0.43,0.27,16.9
0.43,0.28,15.9
0.43,0.29,15.0
0.43,0.3,14.2
0.43,0.31,13.9
0.43,0.32,13.3
0.43,0.33,13.0
0.43,0.34,12.8
0.43,0.35,12.0
0.43,0.36,12.0
0.43,0.37,11.3
0.43,0.38,11.0
0.43,0.39,11.0
0.43,0.4,10.9
0.43,0.41,10.1
0.43,0.42,10.0
0.43,0.43,10.0
0.43,0.44,10.0
0.43,0.45,9.4
0.43,0.46,9.0
0.43,0.47,9.0
0.43,0.48,9.0
0.43,0.49,9.0
0.43,0.5,8.9
0.43,0.51,8.0
0.43,0.52,8.0
0.43,0.53,8.0
0.43,0.54,8.0
0.43,0.55,8.0
0.43,0.56,8.0
0.43,0.57,7.1
0.43,0.58,7.0
0.43,0.59,7.0
0.43,0.6,7.0
0.43,0.61,7.0
0.43,0.62,7.0
0.43,0.63,6.7
0.43,0.64,6.1
0.43,0.65,6.0
0.43,0.66,6.0
0.43,0.67,6.0
0.43,0.68,6.0
0.43,0.69,5.9
0.43,0.7,5.3
0.44,0.0,1000
0.44,0.01,1000
0.44,0.02,1000
0.44,0.03,1000
0.44,0.04,1000
0.44,0.05,1000
0.44,0.06,1000
0.44,0.07,1000
0.44,0.08,1000
0.44,0.09,1000
0.44,0.1,1000
0.44,0.11,1000
0.44,0.12,1000
0.44,0.13,1000
0.44,0.14,1000
0.44,0.15,1000
0.44,0.16,1000
0.44,0.17,1000
0.44,0.18,1000
0.44,0.19,1000
0.44,0.2,1000
0.44,0.21,1000
0.44,0.22,34.0
0.44,0.23,27.0
0.44,0.24,21.3
0.44,0.25,19.2
0.44,0.26,18.0
0.44,0.27,16.9
0.44,0.28,16.0
0.44,0.29,15.0
0.44,0.3,14.4
0.44,0.31,14.0
0.44,0.32,13.8
0.44,0.33,13.0
0.44,0.34,13.0
0.44,0.35,12.1
0.44,0.36,12.0
0.44,0.37,11.8
0.44,0.38,11.0
0.44,0.39,11.0
0.44,0.4,11.0
0.44,0.41,10.6
0.44,0.42,10.0
0.44,0.43,10.0
0.44,0.44,10.0
0.44,0.45,10.0
0.44,0.46,9.2
0.44,0.47,9.0
0.44,0.48,9.0
0.44,0.49,9.0
0.44,0.5,9.0
0.44,0.51,8.6
0.44,0.52,8.1
0.44,0.53,8.0
0.44,0.54,8.0
0.44,0.55,8.0
0.44,0.56,8.0
0.44,0.57,7.4
0.44,0.58,7.1
0.44,0.59,7.0
0.44,0.6,7.0
0.44,0.61,7.0
0.44,0.62,7.0
0.44,0.63,6.9
0.44,0.64,6.3
0.44,0.65,6.1
0.44,0.66,6.0
0.44,0.67,6.0
0.44,0.68,6.0
0.44,0.69,6.0
0.44,0.7,5.7
0.45,0.0,1000
0.45,0.01,1000
0.45,0.02,1000
0.45,0.03,1000
0.45,0.04,1000
0.45,0.05,1000
0.45,0.06,1000
0.45,0.07,1000
0.45,0.08,1000
0.45,0.09,1000
0.45,0.1,1000
0.45,0.11,1000
0.45,0.12,1000
0.45,0.13,1000
0.45,0.14,1000
0.45,0.15,1000
0.45,0.16,1000
0.45,0.17,1000
0.45,0.18,1000
0.45,0.19,1000
0.45,0.2,1000
0.45,0.21,1000
0.45,0.22,31.714
0.45,0.23,24.2
0.45,0.24,20.6
0.45,0.25,19.0
0.45,0.26,17.7
0.45,0.27,17.0
0.45,0.28,16.0
0.45,0.29,15.1
0.45,0.3,14.8
0.45,0.31,14.0
0.45,0.32,14.0
0.45,0.33,13.0
0.45,0.34,13.0
0.45,0.35,12.5
0.45,0.36,12.0
0.45,0.37,12.0
0.45,0.38,11.7
0.45,0.39,11.0
0.45,0.4,11.0
0.45,0.41,11.0
0.45,0.42,10.3
0.45,0.43,10.0
0.45,0.44,10.0
0.45,0.45,10.0
0.45,0.46,9.9
0.45,0.47,9.3
0.45,0.48,9.0
0.45,0.49,9.0
0.45,0.5,9.0
0.45,0.51,9.0
0.45,0.52,8.6
0.45,0.53,8.0
0.45,0.54,8.0
0.45,0.55,8.0
0.45,0.56,8.0
0.45,0.57,8.0
0.45,0.58,7.2
0.45,0.59,7.1
0.45,0.6,7.0
0.45,0.61,7.0
0.45,0.62,7.0
0.45,0.63,7.0
0.45,0.64,7.0
0.45,0.65,6.0
0.45,0.66,6.0
0.45,0.67,6.0
0.45,0.68,6.0
0.45,0.69,6.0
0.45,0.7,6.0
0.46,0.0,1000
0.46,0.01,1000
0.46,0.02,1000
0.46,0.03,1000
0.46,0.04,1000
0.46,0.05,1000
0.46,0.06,1000
0.46,0.07,1000
0.46,0.08,1000
0.46,0.09,1000
0.46,0.1,1000
0.46,0.11,1000
0.46,0.12,1000
0.46,0.13,1000
0.46,0.14,1000
0.46,0.15,1000
0.46,0.16,1000
0.46,0.17,1000
0.46,0.18,1000
0.46,0.19,1000
0.46,0.2,1000
0.46,0.21,1000
0.46,0.22,26.4
0.46,0.23,22.6
0.46,0.24,20.6
0.46,0.25,18.8
0.46,0.26,17.8
0.46,0.27,16.8
0.46,0.28,16.0
0.46,0.29,15.1
0.46,0.3,14.9
0.46,0.31,14.0
0.46,0.32,14.0
0.46,0.33,13.0
0.46,0.34,13.0
0.46,0.35,12.9
0.46,0.36,12.0
0.46,0.37,12.0
0.46,0.38,12.0
0.46,0.39,11.0
0.46,0.4,11.0
0.46,0.41,11.0
0.46,0.42,10.9
0.46,0.43,10.3
0.46,0.44,10.0
0.46,0.45,10.0
0.46,0.46,10.0
0.46,0.47,9.7
0.46,0.48,9.0
0.46,0.49,9.0
0.46,0.5,9.0
0.46,0.51,9.0
0.46,0.52,9.0
0.46,0.53,8.3
0.46,0.54,8.0
0.46,0.55,8.0
0.46,0.56,8.0
0.46,0.57,8.0
0.46,0.58,8.0
0.46,0.59,7.0
0.46,0.6,7.0
0.46,0.61,7.0
0.46,0.62,7.0
0.46,0.63,7.0
0.46,0.64,7.0
0.46,0.65,6.6
0.46,0.66,6.0
0.46,0.67,6.0
0.46,0.68,6.0
0.46,0.69,6.0
0.46,0.7,6.0
0.47,0.0,1000
0.47,0.01,1000
0.47,0.02,1000
0.47,0.03,1000
0.47,0.04,1000
0.47,0.05,1000
0.47,0.06,1000
0.47,0.07,1000
0.47,0.08,1000
0.47,0.09,1000
0.47,0.1,1000
0.47,0.11,1000
0.47,0.12,1000
0.47,0.13,1000
0.47,0.14,1000
0.47,0.15,1000
0.47,0.16,1000
0.47,0.17,1000
0.47,0.18,1000
0.47,0.19,1000
0.47,0.2,1000
0.47,0.21,37.667
0.47,0.22,26.0
0.47,0.23,22.2
0.47,0.24,20.1
0.47,0.25,18.9
0.47,0.26,17.7
0.47,0.27,17.0
0.47,0.28,16.0
0.47,0.29,15.2
0.47,0.3,15.0
0.47,0.31,14.3
0.47,0.32,14.0
0.47,0.33,13.4
0.47,0.34,13.0
0.47,0.35,13.0
0.47,0.36,12.3
0.47,0.37,12.0
0.47,0.38,12.0
0.47,0.39,11.9
0.47,0.4,11.0
0.47,0.41,11.0
0.47,0.42,11.0
0.47,0.43,10.7
0.47,0.44,10.0
0.47,0.45,10.0
0.47,0.46,10.0
0.47,0.47,10.0
0.47,0.48,9.4
0.47,0.49,9.0
0.47,0.5,9.0
0.47,0.51,9.0
0.47,0.52,9.0
0.47,0.53,8.7
0.47,0.54,8.2
0.47,0.55,8.0
0.47,0.56,8.0
0.47,0.57,8.0
0.47,0.58,8.0
0.47,0.59,8.0
0.47,0.6,7.3
0.47,0.61,7.0
0.47,0.62,7.0
0.47,0.63,7.0
0.47,0.64,7.0
0.47,0.65,7.0
0.47,0.66,6.7
0.47,0.67,6.0
0.47,0.68,6.0
0.47,0.69,6.0
0.47,0.7,6.0
0.48,0.0,1000
0.48,0.01,1000
0.48,0.02,1000
0.48,0.03,1000
0.48,0.04,1000
0.48,0.05,1000
0.48,0.06,1000
0.48,0.07,1000
0.48,0.08,1000
0.48,0.09,1000
0.48,0.1,1000
0.48,0.11,1000
0.48,0.12,1000
0.48,0.13,1000
0.48,0.14,1000
0.48,0.15,1000
0.48,0.16,1000
0.48,0.17,1000
0.48,0.18,1000
0.48,0.19,1000
0.48,0.2,1000
0.48,0.21,30.6
0.48,0.22,24.2
0.48,0.23,21.8
0.48,0.24,20.1
0.48,0.25,19.0
0.48,0.26,17.8
0.48,0.27,17.0
0.48,0.28,16.0
0.48,0.29,15.7
0.48,0.3,15.0
0.48,0.31,14.4
0.48,0.32,14.0
0.48,0.33,13.9
0.48,0.34,13.0
0.48,0.35,13.0
0.48,0.36,12.7
0.48,0.37,12.1
0.48,0.38,12.0
0.48,0.39,12.0
0.48,0.4,11.7
0.48,0.41,11.0
0.48,0.42,11.0
0.48,0.43,11.0
0.48,0.44,10.5
0.48,0.45,10.1
0.48,0.46,10.0
0.48,0.47,10.0
0.48,0.48,10.0
0.48,0.49,9.8
0.48,0.5,9.0
0.48,0.51,9.0
0.48,0.52,9.0
0.48,0.53,9.0
0.48,0.54,8.9
0.48,0.55,8.4
0.48,0.56,8.0
0.48,0.57,8.0
0.48,0.58,8.0
0.48,0.59,8.0
0.48,0.6,7.8
0.48,0.61,7.1
0.48,0.62,7.0
0.48,0.63,7.0
0.48,0.64,7.0
0.48,0.65,7.0
0.48,0.66,6.9
0.48,0.67,6.3
0.48,0.68,6.0
0.48,0.69,6.0
0.48,0.7,6.0
0.49,0.0,1000
0.49,0.01,1000
0.49,0.02,1000
0.49,0.03,1000
0.49,0.04,1000
0.49,0.05,1000
0.49,0.06,1000
0.49,0.07,1000
0.49,0.08,1000
0.49,0.09,1000
0.49,0.1,1000
0.49,0.11,1000
0.49,0.12,1000
0.49,0.13,1000
0.49,0.14,1000
0.49,0.15,1000
0.49,0.16,1000
0.49,0.17,1000
0.49,0.18,1000
0.49,0.19,1000
0.49,0.2,42.75
0.49,0.21,27.1
0.49,0.22,23.7
0.49,0.23,21.3
0.49,0.24,19.8
0.49,0.25,18.9
0.49,0.26,17.6
0.49,0.27,17.0
0.49,0.28,16.0
0.49,0.29,15.8
0.49,0.3,15.0
0.49,0.31,15.0
0.49,0.32,14.1
0.49,0.33,14.0
0.49,0.34,13.4
0.49,0.35,13.0
0.49,0.36,13.0
0.49,0.37,12.9
0.49,0.38,12.0
0.49,0.39,12.0
0.49,0.4,11.9
0.49,0.41,11.0
0.49,0.42,11.0
0.49,0.43,11.0
0.49,0.44,11.0
0.49,0.45,10.3
0.49,0.46,10.0
0.49,0.47,10.0
0.49,0.48,10.0
0.49,0.49,10.0
0.49,0.5,9.2
0.49,0.51,9.0
0.49,0.52,9.0
0.49,0.53,9.0
0.49,0.54,9.0
0.49,0.55,8.8
0.49,0.56,8.1
0.49,0.57,8.0
0.49,0.58,8.0
0.49,0.59,8.0
0.49,0.6,8.0
0.49,0.61,7.9
0.49,0.62,7.2
0.49,0.63,7.0
0.49,0.64,7.0
0.49,0.65,7.0
0.49,0.66,7.0
0.49,0.67,6.7
0.49,0.68,6.2
0.49,0.69,6.0
0.49,0.7,6.0
0.5,0.0,1000
0.5,0.01,1000
0.5,0.02,1000
0.5,0.03,1000
0.5,0.04,1000
0.5,0.05,1000
0.5,0.06,1000
0.5,0.07,1000
0.5,0.08,1000
0.5,0.09,1000
0.5,0.1,1000
0.5,0.11,1000
0.5,0.12,1000
0.5,0.13,1000
0.5,0.14,1000
0.5,0.15,1000
0.5,0.16,1000
0.5,0.17,1000
0.5,0.18,1000
0.5,0.19,1000
0.5,0.2,35.333
0.5,0.21,26.4
0.5,0.22,23.2
0.5,0.23,21.3
0.5,0.24,20.0
0.5,0.25,19.0
0.5,0.26,18.0
0.5,0.27,17.0
0.5,0.28,16.5
0.5,0.29,16.0
0.5,0.3,15.2
0.5,0.31,15.0
0.5,0.32,14.1
0.5,0.33,14.0
0.5,0.34,14.0
0.5,0.35,13.1
0.5,0.36,13.0
0.5,0.37,13.0
0.5,0.38,12.4
0.5,0.39,12.0
0.5,0.4,12.0
0.5,0.41,11.9
0.5,0.42,11.1
0.5,0.43,11.0
0.5,0.44,11.0
0.5,0.45,11.0
0.5,0.46,10.1
0.5,0.47,10.0
0.5,0.48,10.0
0.5,0.49,10.0
0.5,0.5,10.0
0.5,0.51,9.2
0.5,0.52,9.0
0.5,0.53,9.0
0.5,0.54,9.0
0.5,0.55,9.0
0.5,0.56,8.9
0.5,0.57,8.1
0.5,0.58,8.0
0.5,0.59,8.0
0.5,0.6,8.0
0.5,0.61,8.0
0.5,0.62,7.8
0.5,0.63,7.0
0.5,0.64,7.0
0.5,0.65,7.0
0.5,0.66,7.0
0.5,0.67,7.0
0.5,0.68,6.5
0.5,0.69,6.0
0.5,0.7,6.0
