Drive Homozygote Fitness,Introduction Frequency,Generations to 99% drive-carrying individuals
0.78,0.84,3.5
0.78,0.85,3.0
0.78,0.86,3.0
0.78,0.87,3.0
0.78,0.88,3.0
0.78,0.89,2.9
0.78,0.9,2.4
0.78,0.91,2.0
0.78,0.92,2.0
0.78,0.93,2.0
0.78,0.94,1.1
0.78,0.95,1.0
0.78,0.96,1.0
0.78,0.97,1.0
0.78,0.98,1.0
0.78,0.99,1.0
0.78,1.0,1.0
0.79,0.6,1000
0.79,0.61,1000
0.79,0.62,1000
0.79,0.63,1000
0.79,0.64,1000
0.79,0.65,1000
0.79,0.66,1000
0.79,0.67,1000
0.79,0.68,12.4
0.79,0.69,9.4
0.79,0.7,8.4
0.79,0.71,7.4
0.79,0.72,7.0
0.79,0.73,6.5
0.79,0.74,6.0
0.79,0.75,5.9
0.79,0.76,5.0
0.79,0.77,5.0
0.79,0.78,5.0
0.79,0.79,4.9
0.79,0.8,4.0
0.79,0.81,4.0
0.79,0.82,4.0
0.79,0.83,4.0
0.79,0.84,3.4
0.79,0.85,3.0
0.79,0.86,3.0
0.79,0.87,3.0
0.79,0.88,3.0
0.79,0.89,2.9
0.79,0.9,2.2
0.79,0.91,2.0
0.79,0.92,2.0
0.79,0.93,2.0
0.79,0.94,1.1
0.79,0.95,1.0
0.79,0.96,1.0
0.79,0.97,1.0
0.79,0.98,1.0
0.79,0.99,1.0
0.79,1.0,1.0
0.8,0.6,1000
0.8,0.61,1000
0.8,0.62,1000
0.8,0.63,1000
0.8,0.64,1000
0.8,0.65,1000
0.8,0.66,1000
0.8,0.67,14.8
0.8,0.68,10.4
0.8,0.69,9.1
0.8,0.7,8.2
0.8,0.71,7.1
0.8,0.72,7.0
0.8,0.73,6.0
0.8,0.74,6.0
0.8,0.75,5.4
0.8,0.76,5.1
0.8,0.77,5.0
0.8,0.78,5.0
0.8,0.79,4.3
0.8,0.8,4.0
0.8,0.81,4.0
0.8,0.82,4.0
0.8,0.83,4.0
0.8,0.84,3.3
0.8,0.85,3.0
0.8,0.86,3.0
0.8,0.87,3.0
0.8,0.88,3.0
0.8,0.89,2.9
0.8,0.9,2.0
0.8,0.91,2.0
0.8,0.92,2.0
0.8,0.93,2.0
0.8,0.94,1.0
0.8,0.95,1.0
0.8,0.96,1.0
0.8,0.97,1.0
0.8,0.98,1.0
0.8,0.99,1.0
0.8,1.0,1.0
0.81,0.6,1000
0.81,0.61,1000
0.81,0.62,1000
0.81,0.63,1000
0.81,0.64,1000
0.81,0.65,1000
0.81,0.66,1000
0.81,0.67,14.857
0.81,0.68,9.9
0.81,0.69,8.7
0.81,0.7,7.9
0.81,0.71,7.1
0.81,0.72,6.8
0.81,0.73,6.1
0.81,0.74,6.0
0.81,0.75,5.6
0.81,0.76,5.0
0.81,0.77,5.0
0.81,0.78,4.8
0.81,0.79,4.1
0.81,0.8,4.0
0.81,0.81,4.0
0.81,0.82,4.0
0.81,0.83,4.0
0.81,0.84,3.1
0.81,0.85,3.0
0.81,0.86,3.0
0.81,0.87,3.0
0.81,0.88,3.0
0.81,0.89,2.8
0.81,0.9,2.0
0.81,0.91,2.0
0.81,0.92,2.0
0.81,0.93,2.0
0.81,0.94,1.0
0.81,0.95,1.0
0.81,0.96,1.0
0.81,0.97,1.0
0.81,0.98,1.0
0.81,0.99,1.0
0.81,1.0,1.0
0.82,0.6,1000
0.82,0.61,1000
0.82,0.62,1000
0.82,0.63,1000
0.82,0.64,1000
0.82,0.65,1000
0.82,0.66,1000
0.82,0.67,12.1
0.82,0.68,10.0
0.82,0.69,8.5
0.82,0.7,7.6
0.82,0.71,7.1
0.82,0.72,6.5
0.82,0.73,6.0
0.82,0.74,5.9
0.82,0.75,5.2
0.82,0.76,5.0
0.82,0.77,5.0
0.82,0.78,4.8
0.82,0.79,4.0
0.82,0.8,4.0
0.82,0.81,4.0
0.82,0.82,4.0
0.82,0.83,3.9
0.82,0.84,3.4
0.82,0.85,3.0
0.82,0.86,3.0
0.82,0.87,3.0
0.82,0.88,3.0
0.82,0.89,2.8
0.82,0.9,2.0
0.82,0.91,2.0
0.82,0.92,2.0
0.82,0.93,2.0
0.82,0.94,1.0
0.82,0.95,1.0
0.82,0.96,1.0
0.82,0.97,1.0
0.82,0.98,1.0
0.82,0.99,1.0
0.82,1.0,1.0
0.83,0.6,1000
0.83,0.61,1000
0.83,0.62,1000
0.83,0.63,1000
0.83,0.64,1000
0.83,0.65,1000
0.83,0.66,15.0
0.83,0.67,12.1
0.83,0.68,9.4
0.83,0.69,8.1
0.83,0.7,7.0
0.83,0.71,7.0
0.83,0.72,6.1
0.83,0.73,6.0
0.83,0.74,5.9
0.83,0.75,5.0
0.83,0.76,5.0
0.83,0.77,5.0
0.83,0.78,4.3
0.83,0.79,4.2
0.83,0.8,4.0
0.83,0.81,4.0
0.83,0.82,4.0
0.83,0.83,3.8
0.83,0.84,3.1
0.83,0.85,3.0
0.83,0.86,3.0
0.83,0.87,3.0
0.83,0.88,3.0
0.83,0.89,2.6
0.83,0.9,2.0
0.83,0.91,2.0
0.83,0.92,2.0
0.83,0.93,2.0
0.83,0.94,1.0
0.83,0.95,1.0
0.83,0.96,1.0
0.83,0.97,1.0
0.83,0.98,1.0
0.83,0.99,1.0
0.83,1.0,1.0
0.84,0.6,1000
0.84,0.61,1000
0.84,0.62,1000
0.84,0.63,1000
0.84,0.64,1000
0.84,0.65,1000
0.84,0.66,12.857
0.84,0.67,10.2
0.84,0.68,9.1
0.84,0.69,7.8
0.84,0.7,7.2
0.84,0.71,7.0
0.84,0.72,6.0
0.84,0.73,6.0
0.84,0.74,5.4
0.84,0.75,5.0
0.84,0.76,5.0
0.84,0.77,5.0
0.84,0.78,4.5
0.84,0.79,4.0
0.84,0.8,4.0
0.84,0.81,4.0
0.84,0.82,4.0
0.84,0.83,3.8
0.84,0.84,3.0
0.84,0.85,3.0
0.84,0.86,3.0
0.84,0.87,3.0
0.84,0.88,3.0
0.84,0.89,2.4
0.84,0.9,2.0
0.84,0.91,2.0
0.84,0.92,2.0
0.84,0.93,2.0
0.84,0.94,1.0
0.84,0.95,1.0
0.84,0.96,1.0
0.84,0.97,1.0
0.84,0.98,1.0
0.84,0.99,1.0
0.84,1.0,1.0
0.85,0.6,1000
0.85,0.61,1000
0.85,0.62,1000
0.85,0.63,1000
0.85,0.64,1000
0.85,0.65,17.0
0.85,0.66,12.333
0.85,0.67,9.5
0.85,0.68,8.5
0.85,0.69,7.3
0.85,0.7,7.0
0.85,0.71,6.5
0.85,0.72,6.0
0.85,0.73,6.0
0.85,0.74,5.2
0.85,0.75,5.0
0.85,0.76,5.0
0.85,0.77,5.0
0.85,0.78,4.3
0.85,0.79,4.0
0.85,0.8,4.0
0.85,0.81,4.0
0.85,0.82,4.0
0.85,0.83,3.6
0.85,0.84,3.0
0.85,0.85,3.0
0.85,0.86,3.0
0.85,0.87,3.0
0.85,0.88,3.0
0.85,0.89,2.6
0.85,0.9,2.0
0.85,0.91,2.0
0.85,0.92,2.0
0.85,0.93,1.9
0.85,0.94,1.0
0.85,0.95,1.0
0.85,0.96,1.0
0.85,0.97,1.0
0.85,0.98,1.0
0.85,0.99,1.0
0.85,1.0,1.0
0.86,0.6,1000
0.86,0.61,1000
0.86,0.62,1000
0.86,0.63,1000
0.86,0.64,1000
0.86,0.65,14.6
0.86,0.66,11.2
0.86,0.67,9.4
0.86,0.68,8.2
0.86,0.69,7.3
0.86,0.7,7.0
0.86,0.71,6.3
0.86,0.72,6.0
0.86,0.73,5.8
0.86,0.74,5.0
0.86,0.75,5.0
0.86,0.76,5.0
0.86,0.77,5.0
0.86,0.78,4.0
0.86,0.79,4.0
0.86,0.8,4.0
0.86,0.81,4.0
0.86,0.82,4.0
0.86,0.83,3.7
0.86,0.84,3.0
0.86,0.85,3.0
0.86,0.86,3.0
0.86,0.87,3.0
0.86,0.88,3.0
0.86,0.89,2.2
0.86,0.9,2.0
0.86,0.91,2.0
0.86,0.92,2.0
0.86,0.93,2.0
0.86,0.94,1.0
0.86,0.95,1.0
0.86,0.96,1.0
0.86,0.97,1.0
0.86,0.98,1.0
0.86,0.99,1.0
0.86,1.0,1.0
0.87,0.6,1000
0.87,0.61,1000
0.87,0.62,1000
0.87,0.63,1000
0.87,0.64,1000
0.87,0.65,15.333
0.87,0.66,10.1
0.87,0.67,9.1
0.87,0.68,7.9
0.87,0.69,7.1
0.87,0.7,6.8
0.87,0.71,6.0
0.87,0.72,6.0
0.87,0.73,5.8
0.87,0.74,5.1
0.87,0.75,5.0
0.87,0.76,5.0
0.87,0.77,4.9
0.87,0.78,4.1
0.87,0.79,4.0
0.87,0.8,4.0
0.87,0.81,4.0
0.87,0.82,3.8
0.87,0.83,3.3
0.87,0.84,3.0
0.87,0.85,3.0
0.87,0.86,3.0
0.87,0.87,3.0
0.87,0.88,3.0
0.87,0.89,2.5
0.87,0.9,2.0
0.87,0.91,2.0
0.87,0.92,2.0
0.87,0.93,2.0
0.87,0.94,1.0
0.87,0.95,1.0
0.87,0.96,1.0
0.87,0.97,1.0
0.87,0.98,1.0
0.87,0.99,1.0
0.87,1.0,1.0
0.88,0.6,1000
0.88,0.61,1000
0.88,0.62,1000
0.88,0.63,1000
0.88,0.64,1000
0.88,0.65,12.1
0.88,0.66,9.8
0.88,0.67,8.4
0.88,0.68,7.9
0.88,0.69,7.0
0.88,0.7,6.8
0.88,0.71,6.0
0.88,0.72,6.0
0.88,0.73,5.6
0.88,0.74,5.0
0.88,0.75,5.0
0.88,0.76,5.0
0.88,0.77,4.7
0.88,0.78,4.0
0.88,0.79,4.0
0.88,0.8,4.0
0.88,0.81,4.0
0.88,0.82,4.0
0.88,0.83,3.2
0.88,0.84,3.0
0.88,0.85,3.0
0.88,0.86,3.0
0.88,0.87,3.0
0.88,0.88,3.0
0.88,0.89,2.3
0.88,0.9,2.0
0.88,0.91,2.0
0.88,0.92,2.0
0.88,0.93,1.9
0.88,0.94,1.0
0.88,0.95,1.0
0.88,0.96,1.0
0.88,0.97,1.0
0.88,0.98,1.0
0.88,0.99,1.0
0.88,1.0,1.0
0.89,0.6,1000
0.89,0.61,1000
0.89,0.62,1000
0.89,0.63,1000
0.89,0.64,14.0
0.89,0.65,11.0
0.89,0.66,9.2
0.89,0.67,8.1
0.89,0.68,7.4
0.89,0.69,7.0
0.89,0.7,6.5
0.89,0.71,6.0
0.89,0.72,6.0
0.89,0.73,5.4
0.89,0.74,5.0
0.89,0.75,5.0
0.89,0.76,5.0
0.89,0.77,4.4
0.89,0.78,4.0
0.89,0.79,4.0
0.89,0.8,4.0
0.89,0.81,4.0
0.89,0.82,3.9
0.89,0.83,3.1
0.89,0.84,3.0
0.89,0.85,3.0
0.89,0.86,3.0
0.89,0.87,3.0
0.89,0.88,3.0
0.89,0.89,2.2
0.89,0.9,2.0
0.89,0.91,2.0
0.89,0.92,2.0
0.89,0.93,1.7
0.89,0.94,1.1
0.89,0.95,1.0
0.89,0.96,1.0
0.89,0.97,1.0
0.89,0.98,1.0
0.89,0.99,1.0
0.89,1.0,1.0
0.9,0.6,1000
0.9,0.61,1000
0.9,0.62,1000
0.9,0.63,1000
0.9,0.64,13.5
0.9,0.65,10.5
0.9,0.66,9.0
0.9,0.67,8.1
0.9,0.68,7.1
0.9,0.69,6.8
0.9,0.7,6.3
0.9,0.71,6.0
0.9,0.72,6.0
0.9,0.73,5.5
0.9,0.74,5.0
0.9,0.75,5.0
0.9,0.76,4.9
0.9,0.77,4.6
0.9,0.78,4.0
0.9,0.79,4.0
0.9,0.8,4.0
0.9,0.81,4.0
0.9,0.82,3.7
0.9,0.83,3.2
0.9,0.84,3.0
0.9,0.85,3.0
0.9,0.86,3.0
0.9,0.87,3.0
0.9,0.88,2.8
0.9,0.89,2.0
0.9,0.9,2.0
0.9,0.91,2.0
0.9,0.92,2.0
0.9,0.93,1.9
0.9,0.94,1.0
0.9,0.95,1.0
0.9,0.96,1.0
0.9,0.97,1.0
0.9,0.98,1.0
0.9,0.99,1.0
0.9,1.0,1.0
0.91,0.6,1000
0.91,0.61,1000
0.91,0.62,1000
0.91,0.63,1000
0.91,0.64,13.2
0.91,0.65,9.8
0.91,0.66,8.5
0.91,0.67,7.8
0.91,0.68,7.1
0.91,0.69,6.6
0.91,0.7,6.0
0.91,0.71,6.0
0.91,0.72,5.7
0.91,0.73,5.0
0.91,0.74,5.0
0.91,0.75,5.0
0.91,0.76,5.0
0.91,0.77,4.1
0.91,0.78,4.0
0.91,0.79,4.0
0.91,0.8,4.0
0.91,0.81,4.0
0.91,0.82,4.0
0.91,0.83,3.1
0.91,0.84,3.0
0.91,0.85,3.0
0.91,0.86,3.0
0.91,0.87,3.0
0.91,0.88,3.0
0.91,0.89,2.3
0.91,0.9,2.0
0.91,0.91,2.0
0.91,0.92,2.0
0.91,0.93,1.9
0.91,0.94,1.0
0.91,0.95,1.0
0.91,0.96,1.0
0.91,0.97,1.0
0.91,0.98,1.0
0.91,0.99,1.0
0.91,1.0,1.0
0.92,0.6,1000
0.92,0.61,1000
0.92,0.62,1000
0.92,0.63,14.333
0.92,0.64,11.6
0.92,0.65,9.3
0.92,0.66,8.5
0.92,0.67,7.7
0.92,0.68,7.0
0.92,0.69,6.7
0.92,0.7,6.0
0.92,0.71,6.0
0.92,0.72,5.6
0.92,0.73,5.0
0.92,0.74,5.0
0.92,0.75,5.0
0.92,0.76,4.8
0.92,0.77,4.1
0.92,0.78,4.0
0.92,0.79,4.0
0.92,0.8,4.0
0.92,0.81,4.0
0.92,0.82,3.3
0.92,0.83,3.0
0.92,0.84,3.0
0.92,0.85,3.0
0.92,0.86,3.0
0.92,0.87,3.0
0.92,0.88,2.8
0.92,0.89,2.0
0.92,0.9,2.0
0.92,0.91,2.0
0.92,0.92,2.0
0.92,0.93,1.8
0.92,0.94,1.0
0.92,0.95,1.0
0.92,0.96,1.0
0.92,0.97,1.0
0.92,0.98,1.0
0.92,0.99,1.0
0.92,1.0,1.0
0.93,0.6,1000
0.93,0.61,1000
0.93,0.62,1000
0.93,0.63,12.571
0.93,0.64,10.3
0.93,0.65,9.1
0.93,0.66,8.2
0.93,0.67,7.3
0.93,0.68,7.0
0.93,0.69,6.5
0.93,0.7,6.0
0.93,0.71,6.0
0.93,0.72,5.5
0.93,0.73,5.0
0.93,0.74,5.0
0.93,0.75,5.0
0.93,0.76,4.6
0.93,0.77,4.0
0.93,0.78,4.0
0.93,0.79,4.0
0.93,0.8,4.0
0.93,0.81,4.0
0.93,0.82,3.6
0.93,0.83,3.0
0.93,0.84,3.0
0.93,0.85,3.0
0.93,0.86,3.0
0.93,0.87,3.0
0.93,0.88,2.8
0.93,0.89,2.0
0.93,0.9,2.0
0.93,0.91,2.0
0.93,0.92,2.0
0.93,0.93,1.5
0.93,0.94,1.0
0.93,0.95,1.0
0.93,0.96,1.0
0.93,0.97,1.0
0.93,0.98,1.0
0.93,0.99,1.0
0.93,1.0,1.0
0.94,0.6,1000
0.94,0.61,1000
0.94,0.62,1000
0.94,0.63,13.4
0.94,0.64,9.8
0.94,0.65,8.8
0.94,0.66,7.9
0.94,0.67,7.0
0.94,0.68,6.8
0.94,0.69,6.0
0.94,0.7,6.0
0.94,0.71,5.9
0.94,0.72,5.3
0.94,0.73,5.0
0.94,0.74,5.0
0.94,0.75,5.0
0.94,0.76,4.8
0.94,0.77,4.0
0.94,0.78,4.0
0.94,0.79,4.0
0.94,0.8,4.0
0.94,0.81,4.0
0.94,0.82,3.3
0.94,0.83,3.0
0.94,0.84,3.0
0.94,0.85,3.0
0.94,0.86,3.0
0.94,0.87,3.0
0.94,0.88,2.7
0.94,0.89,2.0
0.94,0.9,2.0
0.94,0.91,2.0
0.94,0.92,2.0
0.94,0.93,1.6
0.94,0.94,1.0
0.94,0.95,1.0
0.94,0.96,1.0
0.94,0.97,1.0
0.94,0.98,1.0
0.94,0.99,1.0
0.94,1.0,1.0
0.95,0.6,1000
0.95,0.61,1000
0.95,0.62,17.2
0.95,0.63,11.3
0.95,0.64,9.2
0.95,0.65,8.2
0.95,0.66,7.9
0.95,0.67,7.0
0.95,0.68,6.8
0.95,0.69,6.1
0.95,0.7,6.0
0.95,0.71,6.0
0.95,0.72,5.1
0.95,0.73,5.0
0.95,0.74,5.0
0.95,0.75,4.9
0.95,0.76,4.3
0.95,0.77,4.1
0.95,0.78,4.0
0.95,0.79,4.0
0.95,0.8,4.0
0.95,0.81,3.9
0.95,0.82,3.2
0.95,0.83,3.0
0.95,0.84,3.0
0.95,0.85,3.0
0.95,0.86,3.0
0.95,0.87,3.0
0.95,0.88,2.7
0.95,0.89,2.0
0.95,0.9,2.0
0.95,0.91,2.0
0.95,0.92,2.0
0.95,0.93,1.4
0.95,0.94,1.0
0.95,0.95,1.0
0.95,0.96,1.0
0.95,0.97,1.0
0.95,0.98,1.0
0.95,0.99,1.0
0.95,1.0,1.0
0.96,0.6,1000
0.96,0.61,1000
0.96,0.62,15.0
0.96,0.63,11.0
0.96,0.64,9.1
0.96,0.65,8.1
0.96,0.66,7.4
0.96,0.67,7.0
0.96,0.68,6.6
0.96,0.69,6.0
0.96,0.7,6.0
0.96,0.71,5.6
0.96,0.72,5.1
0.96,0.73,5.0
0.96,0.74,5.0
0.96,0.75,4.9
0.96,0.76,4.4
0.96,0.77,4.0
0.96,0.78,4.0
0.96,0.79,4.0
0.96,0.8,4.0
0.96,0.81,3.9
0.96,0.82,3.3
0.96,0.83,3.0
0.96,0.84,3.0
0.96,0.85,3.0
0.96,0.86,3.0
0.96,0.87,3.0
0.96,0.88,2.4
0.96,0.89,2.0
0.96,0.9,2.0
0.96,0.91,2.0
0.96,0.92,2.0
0.96,0.93,1.7
0.96,0.94,1.0
0.96,0.95,1.0
0.96,0.96,1.0
0.96,0.97,1.0
0.96,0.98,1.0
0.96,0.99,1.0
0.96,1.0,1.0
0.97,0.6,1000
0.97,0.61,15.0
0.97,0.62,13.4
0.97,0.63,10.0
0.97,0.64,8.9
0.97,0.65,8.0
0.97,0.66,7.1
0.97,0.67,7.0
0.97,0.68,6.4
0.97,0.69,6.0
0.97,0.7,6.0
0.97,0.71,5.5
0.97,0.72,5.0
0.97,0.73,5.0
0.97,0.74,5.0
0.97,0.75,4.8
0.97,0.76,4.0
0.97,0.77,4.0
0.97,0.78,4.0
0.97,0.79,4.0
0.97,0.8,4.0
0.97,0.81,3.7
0.97,0.82,3.1
0.97,0.83,3.0
0.97,0.84,3.0
0.97,0.85,3.0
0.97,0.86,3.0
0.97,0.87,3.0
0.97,0.88,2.8
0.97,0.89,2.0
0.97,0.9,2.0
0.97,0.91,2.0
0.97,0.92,2.0
0.97,0.93,1.3
0.97,0.94,1.0
0.97,0.95,1.0
0.97,0.96,1.0
0.97,0.97,1.0
0.97,0.98,1.0
0.97,0.99,1.0
0.97,1.0,1.0
0.98,0.6,1000
0.98,0.61,26.0
0.98,0.62,11.7
0.98,0.63,9.7
0.98,0.64,8.7
0.98,0.65,7.7
0.98,0.66,7.0
0.98,0.67,7.0
0.98,0.68,6.0
0.98,0.69,6.0
0.98,0.7,6.0
0.98,0.71,5.3
0.98,0.72,5.0
0.98,0.73,5.0
0.98,0.74,5.0
0.98,0.75,4.6
0.98,0.76,4.0
0.98,0.77,4.0
0.98,0.78,4.0
0.98,0.79,4.0
0.98,0.8,4.0
0.98,0.81,3.7
0.98,0.82,3.0
0.98,0.83,3.0
0.98,0.84,3.0
0.98,0.85,3.0
0.98,0.86,3.0
0.98,0.87,3.0
0.98,0.88,2.0
0.98,0.89,2.0
0.98,0.9,2.0
0.98,0.91,2.0
0.98,0.92,2.0
0.98,0.93,1.3
0.98,0.94,1.0
0.98,0.95,1.0
0.98,0.96,1.0
0.98,0.97,1.0
0.98,0.98,1.0
0.98,0.99,1.0
0.98,1.0,1.0
0.99,0.6,1000
0.99,0.61,13.5
0.99,0.62,11.4
0.99,0.63,9.0
0.99,0.64,8.3
0.99,0.65,7.7
0.99,0.66,7.0
0.99,0.67,6.8
0.99,0.68,6.2
0.99,0.69,6.0
0.99,0.7,6.0
0.99,0.71,5.1
0.99,0.72,5.0
0.99,0.73,5.0
0.99,0.74,5.0
0.99,0.75,4.5
0.99,0.76,4.0
0.99,0.77,4.0
0.99,0.78,4.0
0.99,0.79,4.0
0.99,0.8,4.0
0.99,0.81,3.4
0.99,0.82,3.0
0.99,0.83,3.0
0.99,0.84,3.0
0.99,0.85,3.0
0.99,0.86,3.0
0.99,0.87,3.0
0.99,0.88,2.6
0.99,0.89,2.0
0.99,0.9,2.0
0.99,0.91,2.0
0.99,0.92,2.0
0.99,0.93,1.4
0.99,0.94,1.0
0.99,0.95,1.0
0.99,0.96,1.0
0.99,0.97,1.0
0.99,0.98,1.0
0.99,0.99,1.0
0.99,1.0,1.0
1.0,0.6,1000
1.0,0.61,13.889
1.0,0.62,10.5
1.0,0.63,9.1
1.0,0.64,8.0
1.0,0.65,7.2
1.0,0.66,7.0
1.0,0.67,6.4
1.0,0.68,6.0
1.0,0.69,6.0
1.0,0.7,5.7
1.0,0.71,5.0
1.0,0.72,5.0
1.0,0.73,5.0
1.0,0.74,5.0
1.0,0.75,4.5
1.0,0.76,4.0
1.0,0.77,4.0
1.0,0.78,4.0
1.0,0.79,4.0
1.0,0.8,4.0
1.0,0.81,3.5
1.0,0.82,3.0
1.0,0.83,3.0
1.0,0.84,3.0
1.0,0.85,3.0
1.0,0.86,3.0
1.0,0.87,3.0
1.0,0.88,2.4
1.0,0.89,2.0
1.0,0.9,2.0
1.0,0.91,2.0
1.0,0.92,2.0
1.0,0.93,1.1
1.0,0.94,1.0
1.0,0.95,1.0
1.0,0.96,1.0
1.0,0.97,1.0
1.0,0.98,1.0
1.0,0.99,1.0
1.0,1.0,1.0
