Drive Homozygote Fitness,Introduction Frequency,Generations to 99% drive-carrying individuals
0.92,0.07,1000
0.92,0.08,1000
0.92,0.09,1000
0.92,0.1,1000
0.92,0.11,1000
0.92,0.12,1000
0.92,0.13,1000
0.92,0.14,1000
0.92,0.15,1000
0.92,0.16,1000
0.92,0.17,1000
0.92,0.18,1000
0.92,0.19,1000
0.92,0.2,1000
0.92,0.21,1000
0.92,0.22,17.5
0.92,0.23,12.4
0.92,0.24,10.15
0.92,0.25,9
0.92,0.26,8
0.92,0.27,7.95
0.92,0.28,7
0.92,0.29,7
0.92,0.3,6.35
0.92,0.31,6
0.92,0.32,6
0.92,0.33,6
0.92,0.34,5.95
0.92,0.35,5
0.92,0.36,5
0.92,0.37,5
0.92,0.38,5
0.92,0.39,5
0.92,0.4,5
0.92,0.41,5
0.92,0.42,4.25
0.92,0.43,4
0.92,0.44,4
0.92,0.45,4
0.92,0.46,4
0.92,0.47,4
0.92,0.48,4
0.92,0.49,4
0.92,0.5,4
0.92,0.51,4
0.92,0.52,4
0.92,0.53,3.95
0.92,0.54,3.55
0.92,0.55,3.1
0.92,0.56,3
0.92,0.57,3
0.92,0.58,3
0.92,0.59,3
0.92,0.6,3
0.93,0,1000
0.93,0.01,1000
0.93,0.02,1000
0.93,0.03,1000
0.93,0.04,1000
0.93,0.05,1000
0.93,0.06,1000
0.93,0.07,1000
0.93,0.08,1000
0.93,0.09,1000
0.93,0.1,1000
0.93,0.11,1000
0.93,0.12,1000
0.93,0.13,1000
0.93,0.14,1000
0.93,0.15,1000
0.93,0.16,1000
0.93,0.17,1000
0.93,0.18,1000
0.93,0.19,1000
0.93,0.2,1000
0.93,0.21,1000
0.93,0.22,14.5
0.93,0.23,11.1
0.93,0.24,9.45
0.93,0.25,8.75
0.93,0.26,8
0.93,0.27,7.2
0.93,0.28,7
0.93,0.29,7
0.93,0.3,6.05
0.93,0.31,6
0.93,0.32,6
0.93,0.33,6
0.93,0.34,5.45
0.93,0.35,5
0.93,0.36,5
0.93,0.37,5
0.93,0.38,5
0.93,0.39,5
0.93,0.4,5
0.93,0.41,4.65
0.93,0.42,4.05
0.93,0.43,4
0.93,0.44,4
0.93,0.45,4
0.93,0.46,4
0.93,0.47,4
0.93,0.48,4
0.93,0.49,4
0.93,0.5,4
0.93,0.51,4
0.93,0.52,4
0.93,0.53,3.65
0.93,0.54,3.15
0.93,0.55,3
0.93,0.56,3
0.93,0.57,3
0.93,0.58,3
0.93,0.59,3
0.93,0.6,3
0.94,0,1000
0.94,0.01,1000
0.94,0.02,1000
0.94,0.03,1000
0.94,0.04,1000
0.94,0.05,1000
0.94,0.06,1000
0.94,0.07,1000
0.94,0.08,1000
0.94,0.09,1000
0.94,0.1,1000
0.94,0.11,1000
0.94,0.12,1000
0.94,0.13,1000
0.94,0.14,1000
0.94,0.15,1000
0.94,0.16,1000
0.94,0.17,1000
0.94,0.18,1000
0.94,0.19,1000
0.94,0.2,1000
0.94,0.21,1000
0.94,0.22,12.35
0.94,0.23,10.1
0.94,0.24,9
0.94,0.25,8.1
0.94,0.26,7.95
0.94,0.27,7
0.94,0.28,7
0.94,0.29,6.5
0.94,0.3,6
0.94,0.31,6
0.94,0.32,6
0.94,0.33,5.95
0.94,0.34,5
0.94,0.35,5
0.94,0.36,5
0.94,0.37,5
0.94,0.38,5
0.94,0.39,5
0.94,0.4,4.95
0.94,0.41,4.15
0.94,0.42,4
0.94,0.43,4
0.94,0.44,4
0.94,0.45,4
0.94,0.46,4
0.94,0.47,4
0.94,0.48,4
0.94,0.49,4
0.94,0.5,4
0.94,0.51,4
0.94,0.52,4
0.94,0.53,3.4
0.94,0.54,3
0.94,0.55,3
0.94,0.56,3
0.94,0.57,3
0.94,0.58,3
0.94,0.59,3
0.94,0.6,3
0.95,0,1000
0.95,0.01,1000
0.95,0.02,1000
0.95,0.03,1000
0.95,0.04,1000
0.95,0.05,1000
0.95,0.06,1000
0.95,0.07,1000
0.95,0.08,1000
0.95,0.09,1000
0.95,0.1,1000
0.95,0.11,1000
0.95,0.12,1000
0.95,0.13,1000
0.95,0.14,1000
0.95,0.15,1000
0.95,0.16,1000
0.95,0.17,1000
0.95,0.18,1000
0.95,0.19,1000
0.95,0.2,1000
0.95,0.21,17.643
0.95,0.22,11.05
0.95,0.23,9.5
0.95,0.24,8.75
0.95,0.25,8
0.95,0.26,7.2
0.95,0.27,7
0.95,0.28,7
0.95,0.29,6
0.95,0.3,6
0.95,0.31,6
0.95,0.32,6
0.95,0.33,5.4
0.95,0.34,5
0.95,0.35,5
0.95,0.36,5
0.95,0.37,5
0.95,0.38,5
0.95,0.39,5
0.95,0.4,4.65
0.95,0.41,4
0.95,0.42,4
0.95,0.43,4
0.95,0.44,4
0.95,0.45,4
0.95,0.46,4
0.95,0.47,4
0.95,0.48,4
0.95,0.49,4
0.95,0.5,4
0.95,0.51,4
0.95,0.52,3.85
0.95,0.53,3.25
0.95,0.54,3
0.95,0.55,3
0.95,0.56,3
0.95,0.57,3
0.95,0.58,3
0.95,0.59,3
0.95,0.6,3
0.96,0,1000
0.96,0.01,1000
0.96,0.02,1000
0.96,0.03,1000
0.96,0.04,1000
0.96,0.05,1000
0.96,0.06,1000
0.96,0.07,1000
0.96,0.08,1000
0.96,0.09,1000
0.96,0.1,1000
0.96,0.11,1000
0.96,0.12,1000
0.96,0.13,1000
0.96,0.14,1000
0.96,0.15,1000
0.96,0.16,1000
0.96,0.17,1000
0.96,0.18,1000
0.96,0.19,1000
0.96,0.2,1000
0.96,0.21,12.85
0.96,0.22,10.35
0.96,0.23,9
0.96,0.24,8.15
0.96,0.25,7.9
0.96,0.26,7
0.96,0.27,7
0.96,0.28,6.75
0.96,0.29,6
0.96,0.3,6
0.96,0.31,6
0.96,0.32,5.9
0.96,0.33,5
0.96,0.34,5
0.96,0.35,5
0.96,0.36,5
0.96,0.37,5
0.96,0.38,5
0.96,0.39,5
0.96,0.4,4.3
0.96,0.41,4
0.96,0.42,4
0.96,0.43,4
0.96,0.44,4
0.96,0.45,4
0.96,0.46,4
0.96,0.47,4
0.96,0.48,4
0.96,0.49,4
0.96,0.5,4
0.96,0.51,3.95
0.96,0.52,3.45
0.96,0.53,3
0.96,0.54,3
0.96,0.55,3
0.96,0.56,3
0.96,0.57,3
0.96,0.58,3
0.96,0.59,3
0.96,0.6,3
0.97,0,1000
0.97,0.01,1000
0.97,0.02,1000
0.97,0.03,1000
0.97,0.04,1000
0.97,0.05,1000
0.97,0.06,1000
0.97,0.07,1000
0.97,0.08,1000
0.97,0.09,1000
0.97,0.1,1000
0.97,0.11,1000
0.97,0.12,1000
0.97,0.13,1000
0.97,0.14,1000
0.97,0.15,1000
0.97,0.16,1000
0.97,0.17,1000
0.97,0.18,1000
0.97,0.19,1000
0.97,0.2,18.455
0.97,0.21,11.5
0.97,0.22,9.95
0.97,0.23,8.8
0.97,0.24,8
0.97,0.25,7.45
0.97,0.26,7
0.97,0.27,7
0.97,0.28,6.05
0.97,0.29,6
0.97,0.3,6
0.97,0.31,6
0.97,0.32,5.45
0.97,0.33,5
0.97,0.34,5
0.97,0.35,5
0.97,0.36,5
0.97,0.37,5
0.97,0.38,5
0.97,0.39,4.7
0.97,0.4,4.05
0.97,0.41,4
0.97,0.42,4
0.97,0.43,4
0.97,0.44,4
0.97,0.45,4
0.97,0.46,4
0.97,0.47,4
0.97,0.48,4
0.97,0.49,4
0.97,0.5,4
0.97,0.51,3.9
0.97,0.52,3.1
0.97,0.53,3
0.97,0.54,3
0.97,0.55,3
0.97,0.56,3
0.97,0.57,3
0.97,0.58,3
0.97,0.59,3
0.97,0.6,3
0.98,0,1000
0.98,0.01,1000
0.98,0.02,1000
0.98,0.03,1000
0.98,0.04,1000
0.98,0.05,1000
0.98,0.06,1000
0.98,0.07,1000
0.98,0.08,1000
0.98,0.09,1000
0.98,0.1,1000
0.98,0.11,1000
0.98,0.12,1000
0.98,0.13,1000
0.98,0.14,1000
0.98,0.15,1000
0.98,0.16,1000
0.98,0.17,1000
0.98,0.18,1000
0.98,0.19,1000
0.98,0.2,13.789
0.98,0.21,10.5
0.98,0.22,9.15
0.98,0.23,8.15
0.98,0.24,8
0.98,0.25,7
0.98,0.26,7
0.98,0.27,6.65
0.98,0.28,6
0.98,0.29,6
0.98,0.3,6
0.98,0.31,5.95
0.98,0.32,5.05
0.98,0.33,5
0.98,0.34,5
0.98,0.35,5
0.98,0.36,5
0.98,0.37,5
0.98,0.38,4.95
0.98,0.39,4.4
0.98,0.4,4
0.98,0.41,4
0.98,0.42,4
0.98,0.43,4
0.98,0.44,4
0.98,0.45,4
0.98,0.46,4
0.98,0.47,4
0.98,0.48,4
0.98,0.49,4
0.98,0.5,4
0.98,0.51,3.4
0.98,0.52,3.05
0.98,0.53,3
0.98,0.54,3
0.98,0.55,3
0.98,0.56,3
0.98,0.57,3
0.98,0.58,3
0.98,0.59,3
0.98,0.6,3
0.99,0,1000
0.99,0.01,1000
0.99,0.02,1000
0.99,0.03,1000
0.99,0.04,1000
0.99,0.05,1000
0.99,0.06,1000
0.99,0.07,1000
0.99,0.08,1000
0.99,0.09,1000
0.99,0.1,1000
0.99,0.11,1000
0.99,0.12,1000
0.99,0.13,1000
0.99,0.14,1000
0.99,0.15,1000
0.99,0.16,1000
0.99,0.17,1000
0.99,0.18,1000
0.99,0.19,19
0.99,0.2,11.7
0.99,0.21,10.05
0.99,0.22,8.95
0.99,0.23,8
0.99,0.24,7.45
0.99,0.25,7
0.99,0.26,7
0.99,0.27,6
0.99,0.28,6
0.99,0.29,6
0.99,0.3,6
0.99,0.31,5.45
0.99,0.32,5
0.99,0.33,5
0.99,0.34,5
0.99,0.35,5
0.99,0.36,5
0.99,0.37,5
0.99,0.38,4.85
0.99,0.39,4
0.99,0.4,4
0.99,0.41,4
0.99,0.42,4
0.99,0.43,4
0.99,0.44,4
0.99,0.45,4
0.99,0.46,4
0.99,0.47,4
0.99,0.48,4
0.99,0.49,4
0.99,0.5,3.9
0.99,0.51,3.05
0.99,0.52,3
0.99,0.53,3
0.99,0.54,3
0.99,0.55,3
0.99,0.56,3
0.99,0.57,3
0.99,0.58,3
0.99,0.59,3
0.99,0.6,3
1,0,1000
1,0.01,1000
1,0.02,1000
1,0.03,1000
1,0.04,1000
1,0.05,1000
1,0.06,1000
1,0.07,1000
1,0.08,1000
1,0.09,1000
1,0.1,1000
1,0.11,1000
1,0.12,1000
1,0.13,1000
1,0.14,1000
1,0.15,1000
1,0.16,1000
1,0.17,1000
1,0.18,1000
1,0.19,15.1
1,0.2,10.9
1,0.21,9.5
1,0.22,8.45
1,0.23,8
1,0.24,7.05
1,0.25,7
1,0.26,6.85
1,0.27,6
1,0.28,6
1,0.29,6
1,0.3,6
1,0.31,5
1,0.32,5
1,0.33,5
1,0.34,5
1,0.35,5
1,0.36,5
1,0.37,5
1,0.38,4.3
1,0.39,4
1,0.4,4
1,0.41,4
1,0.42,4
1,0.43,4
1,0.44,4
1,0.45,4
1,0.46,4
1,0.47,4
1,0.48,4
1,0.49,4
1,0.5,3.55
1,0.51,3.1
1,0.52,3
1,0.53,3
1,0.54,3
1,0.55,3
1,0.56,3
1,0.57,3
1,0.58,3
1,0.59,3
1,0.6,3
